date,symbol,target_weight_raw,actual_date,actual_weight_raw,has_target,has_actual,target_weight_pct,actual_weight_pct,weight_diff
2024-12-02,SOL,-0.01608694666727737,2024-12-04,0.0,True,False,-0.0313303778664784,,
2024-12-02,SUI,0.0006825890860658913,2024-12-04,0.0,True,False,0.0013293867653256758,,
2024-12-02,TAO,-0.02977824536979142,2024-12-04,0.0,True,False,-0.05799507507127052,,
2024-12-02,TIA,-0.02962655890622122,2024-12-04,0.0,True,False,-0.057699655790087026,,
2024-12-02,TRX,0.012781179921092862,2024-12-04,0.0,True,False,0.024892181517691212,,
2024-12-02,UNI,0.05027727180766995,2024-12-04,0.0,True,False,0.09791826605816283,,
2024-12-02,WIF,-0.007566160053215466,2024-12-04,0.0,True,False,-0.014735590188017601,,
2024-12-02,WLD,-0.030157461528716914,2024-12-04,0.0,True,False,-0.05873362327422922,,
2024-12-02,XLM,-0.031642990712059046,2024-12-04,0.0,True,False,-0.06162678824881461,,
2024-12-02,XRP,-0.07302025974674159,2024-12-04,0.0,True,False,-0.1422117184255579,,
2024-12-03,ADA,-0.036015419119831735,2024-12-05,0.0,True,False,-0.06533633401237422,,
2024-12-03,APT,0.05536298132850359,2024-12-05,0.0,True,False,0.10043515606370224,,
2024-12-03,ARB,0.04808238664604702,2024-12-05,0.0,True,False,0.08722727517249354,,
2024-12-03,AVAX,-0.03639744428734187,2024-12-05,0.0,True,False,-0.0660293739534763,,
2024-12-03,BCH,0.00555595230371997,2024-12-05,0.0,True,False,0.010079170653682058,,
2024-12-03,BNB,0.014593024795539016,2024-12-05,0.0,True,False,0.02647351511084262,,
2024-12-03,BTC,-0.021008533726156763,2024-12-05,0.0,True,False,-0.03811202563200436,,
2024-12-03,CRV,-0.0536701743803928,2024-12-05,0.0,True,False,-0.09736419915460078,,
2024-12-03,DOGE,0.04776403233978857,2024-12-05,0.0,True,False,0.08664974188824179,,
2024-12-03,DOT,-0.009769287396213445,2024-12-05,0.0,True,False,-0.017722671010939533,,
