date,symbol,target_weight_raw,actual_date,actual_weight_raw,has_target,has_actual,target_weight_pct,actual_weight_pct,weight_diff,actual_date_expected,has_live_data,coverage_status,direction_status,magnitude_status,root_cause,taxonomy
2024-12-02,ADA,-0.0501255853440997,2024-12-04,0.0,True,False,-0.0976228467769793,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,APT,0.0198922805835977,2024-12-04,0.0,True,False,0.0387415138621583,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,ARB,0.0730202597467415,2024-12-04,0.0,True,False,0.1422117184255579,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,AVAX,0.0339627954450372,2024-12-04,0.0,True,False,0.0661447592699091,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,BNB,0.0044120797706011,2024-12-04,0.0,True,False,0.0085928131204138,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,BTC,-0.0270792244778876,2024-12-04,0.0,True,False,-0.0527385558472172,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,DOGE,0.0254420088309753,2024-12-04,0.0,True,False,0.0495499715914483,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,DOT,0.0205748696696636,2024-12-04,0.0,True,False,0.040070900627484,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,ENA,0.0369651892640814,2024-12-04,0.0,True,False,0.0719921170563294,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,ENS,-0.0151768278858561,2024-12-04,0.0,True,False,-0.0295578621793774,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,ETH,0.0157077305083518,2024-12-04,0.0,True,False,0.0305918296635197,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,FET,7.584323178509884e-05,2024-12-04,0.0,True,False,0.0001477096405917,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,FIL,0.0120540830556017,2024-12-04,0.0,True,False,0.0234761129490232,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,FTM,0.0617246090089908,2024-12-04,0.0,True,False,0.1202127018824521,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,GALA,0.0204231832060934,2024-12-04,0.0,True,False,0.0397754813463005,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,HBAR,-0.0684564935125702,2024-12-04,0.0,True,False,-0.1333234860239605,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,LINK,0.0341144819086074,2024-12-04,0.0,True,False,0.0664401785510926,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,LTC,-0.0616487657772057,2024-12-04,0.0,True,False,-0.1200649922418603,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,NEAR,0.0297782453697914,2024-12-04,0.0,True,False,0.0579950750712705,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,OP,0.0615729225454206,2024-12-04,0.0,True,False,0.1199172826012686,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,ORDI,-0.0341903251403925,2024-12-04,0.0,True,False,-0.0665878881916844,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,PNUT,-0.0368135028005112,2024-12-04,0.0,True,False,-0.0716966977751459,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,SEI,-0.0020922750376229,2024-12-04,0.0,True,False,-0.0040748420993193,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,SOL,-0.0160869466672773,2024-12-04,0.0,True,False,-0.0313303778664784,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,SUI,0.0006825890860658,2024-12-04,0.0,True,False,0.0013293867653256,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,TAO,-0.0297782453697914,2024-12-04,0.0,True,False,-0.0579950750712705,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,TIA,-0.0296265589062212,2024-12-04,0.0,True,False,-0.057699655790087,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,TRX,0.0127811799210928,2024-12-04,0.0,True,False,0.0248921815176912,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,UNI,0.0502772718076699,2024-12-04,0.0,True,False,0.0979182660581628,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,WIF,-0.0075661600532154,2024-12-04,0.0,True,False,-0.0147355901880176,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,WLD,-0.0301574615287169,2024-12-04,0.0,True,False,-0.0587336232742292,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,XLM,-0.031642990712059,2024-12-04,0.0,True,False,-0.0616267882488146,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-02,XRP,-0.0730202597467415,2024-12-04,0.0,True,False,-0.1422117184255579,,,2024-12-04,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,ADA,-0.0360154191198317,2024-12-05,0.0,True,False,-0.0653363340123742,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,APT,0.0553629813285035,2024-12-05,0.0,True,False,0.1004351560637022,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,ARB,0.048082386646047,2024-12-05,0.0,True,False,0.0872272751724935,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,AVAX,-0.0363974442873418,2024-12-05,0.0,True,False,-0.0660293739534763,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,BCH,0.0055559523037199,2024-12-05,0.0,True,False,0.010079170653682,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,BNB,0.014593024795539,2024-12-05,0.0,True,False,0.0264735151108426,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,BTC,-0.0210085337261567,2024-12-05,0.0,True,False,-0.0381120256320043,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,CRV,-0.0536701743803928,2024-12-05,0.0,True,False,-0.0973641991546007,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,DOGE,0.0477640323397885,2024-12-05,0.0,True,False,0.0866497418882417,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,DOT,-0.0097692873962134,2024-12-05,0.0,True,False,-0.0177226710109395,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,ENA,0.0424945989117011,2024-12-05,0.0,True,False,0.0770903511903862,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,ENS,-0.0270420174892643,2024-12-05,0.0,True,False,-0.049057496212064,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
